1, "24.129202"
1, "23.437394"
1, "23.528059"
1, "23.601433"
1, "23.485930"
1, "23.342908"
1, "23.776640"
1, "23.421103"
1, "23.563340"
1, "23.602606"
2, "12.212000"
2, "11.950637"
2, "11.976847"
2, "11.988425"
2, "11.783509"
2, "11.878889"
2, "11.838924"
2, "11.886075"
2, "11.786119"
2, "11.910847"
3, "7.882567"
3, "7.846691"
3, "7.923010"
3, "7.849918"
3, "7.869983"
3, "7.810760"
3, "7.890648"
3, "7.859110"
3, "7.906058"
3, "7.917803"
4, "6.233472"
4, "6.197188"
4, "6.310130"
4, "6.221735"
4, "6.138008"
4, "6.341502"
4, "6.118543"
4, "6.185461"
4, "6.139429"
4, "6.262512"
5, "6.675432"
5, "6.517874"
5, "6.447835"
5, "6.428252"
5, "6.440698"
5, "6.549808"
5, "6.419322"
5, "6.390797"
5, "6.458961"
5, "6.660420"
6, "6.592549"
6, "6.571278"
6, "6.671210"
6, "6.704983"
6, "6.395964"
6, "6.538764"
6, "6.593474"
6, "6.766598"
6, "6.570671"
6, "6.542671"
7, "6.498138"
7, "6.333386"
7, "6.350733"
7, "6.534731"
7, "6.388570"
7, "6.329853"
7, "6.296431"
7, "6.244125"
7, "6.472672"
7, "6.241756"
8, "6.315979"
8, "6.420314"
8, "6.332949"
8, "6.554027"
8, "6.392110"
8, "6.311431"
8, "6.310518"
8, "6.329550"
8, "6.317249"
8, "6.285944"
9, "6.281195"
9, "6.216363"
9, "6.290772"
9, "6.346537"
9, "6.334872"
9, "6.330318"
9, "6.298100"
9, "6.233820"
9, "6.244972"
9, "6.418695"
10, "6.188787"
10, "6.360067"
10, "6.294483"
10, "6.259604"
10, "6.293321"
10, "6.247914"
10, "6.318065"
10, "6.263474"
10, "6.319564"
10, "6.300815"